Centaur Zendo round 3 (training)
round_id : 36d0c99dfbd549cb8e8b33e8a1974bb3
written  : 2026-09-04 12:48:20Z
presented=539  answered=539  correct=2  skipped=0
client answer latency: mean 0.087 ms  median 0.080 ms  max 0.205 ms  (n=539)

 idx  name          clue                                      answer                                    score
------------------------------------------------------------------------------------------------------------
   0  sarn          t5227                                     through the that thinking                 0
   1  sarn          a861                                                                                0
   2  sarn          s52689                                    should so school something scientific     0
   3  sarn          b562334                                   before because but been back being        0
   4  sarn          m33545                                    may man might more money                  0
   5  sarn          h33653                                    have here however having home             0
   6  sarn          a544                                      around about after                        0
   7  sarn          e269558                                   else enough education early example eco…  0
   8  sarn          l34275                                    last little like lightning learning       0
   9  sarn          d36155                                    down different do during design           0
  10  sarn          f52445                                    first ft from find found                  0
  11  sarn          t453                                      things through their                      0
  12  sarn          r29942                                    red relationship responsibility really …  0
  13  sarn          r451774                                   really research run reference religion …  0
  14  sarn          e85766                                    exacerbated experience embedded experie…  0
  15  sarn          r124757                                   re run right received really released     0
  16  sarn          m61427                                                                              0
  17  sarn          d934                                      department down doing                     0
  18  sarn          g33332                                    good going game give get                  0
  19  sarn          w33522                                    was who which we wa                       0
  20  sarn          p26676                                    put president probably performance prob…  0
  21  sarn          r72759                                    religious run reaction research republi…  0
  22  sarn          f157                                                                                0
  23  sarn          t24631                                    that things together their the            0
  24  sarn          p212                                      play part power                           0
  25  sarn          h22133                                    have had he head heard                    0
  26  sarn          p6855                                     people political place please             0
  27  sarn          g51422                                    getting go great get got                  0
  28  sarn          e67968                                    enough example education either everyone  0
  29  sarn          e9479                                     everything every everyone experience      0
  30  sarn          h6273                                     however his happened have                 0
  31  sarn          h365                                      his having house                          0
  32  sarn          s43248                                    should such she still specifically        0
  33  sarn          f653                                      following family from                     1
  34  sarn          c48864                                    come children complete change city        0
  35  sarn          d466                                      during director decision                  0
  36  sarn          p581258                                   president performance part play problem…  0
  37  sarn          t35375                                    this through time thinking things         0
  38  sarn          h65661                                    headed happened headquarters headphones…  0
  39  sarn          m219                                      may my manchester                         0
  40  sarn          a46771                                                                              0
  41  sarn          g281426                                   get generally go going got getting        0
  42  sarn          p53524                                    please part public people place           0
  43  sarn          f34545                                    for from first find found                 0
  44  sarn          g244346                                   get general girls going giving generally  0
  45  sarn          s3162                                     some so special she                       0
  46  sarn          g413613                                                                             0
  47  sarn          r2754                                     real resources results really             0
  48  sarn          r431351                                   really right run real research re         0
  49  sarn          e78626                                                                              0
  50  sarn          d523                                      dedicated did data                        0
  51  sarn          p62755                                    problem put probably please public        0
  52  sarn          p26222                                    pm people pc pa pp                        0
  53  sarn          s45438                                    still should state some something         0
  54  sarn          w45722                                    which within whatever was who             0
  55  sarn          c96475                                    community called come company could       0
  56  sarn          p4524                                     public problem put person                 0
  57  sarn          g814252                                   governments go great get general good     0
  58  sarn          g525                                      going go great                            0
  59  sarn          s724                                      something some should                     0
  60  sarn          p325745                                   person play president political people …  0
  61  sarn          p24732                                    play people political person power        0
  62  sarn          c262                                      can capacitance company                   0
  63  sarn          e824                                      everything even early                     0
  64  sarn          e5849                                     every everyone even education             0
  65  sarn          c453                                      could called come                         0
  66  sarn          d792                                      director department day                   0
  67  sarn          c8657                                     children called could company             0
  68  sarn          c569                                      company children circumstances            0
  69  sarn          a663                                      another anything also                     0
  70  sarn          s534                                      still she some                            0
  71  sarn          h245576                                   have having however history happening h…  0
  72  sarn          h2632                                     have headache head had                    0
  73  sarn          w2114                                     was we way which                          0
  74  sarn          w25424                                    we which with way will                    0
  75  sarn          l5282                                     living lot listening let                  0
  76  sarn          c74248                                    company come co city children             0
  77  sarn          t447236                                   their there together the that through     0
  78  sarn          m5552                                     making matter months may                  0
