Centaur Zendo round 1 (training)
round_id : 22aa1c42d71446519a3312bb63e90fc1
written  : 2026-09-04 12:26:21Z
presented=482  answered=482  correct=1  skipped=0
client answer latency: mean 0.108 ms  median 0.087 ms  max 8.618 ms  (n=482)

 idx  name          clue                                      answer                                    score
------------------------------------------------------------------------------------------------------------
   0  sarn          d264                                      do did day                                0
   1  sarn          g1138                                     g g god gorgeous                          0
   2  sarn          d973                                      do                                        0
   3  sarn          t2444                                     the to that this                          0
   4  sarn          h5315                                     have, he, his, has                        0
   5  sarn          g1245                                     get go going good                         0
   6  sarn          s25514                                    so she some see said                      0
   7  sarn          h5112                                     house h h hd                              0
   8  sarn          m63234                                    my                                        0
   9  sarn          f347                                      for from first find                       0
  10  sarn          r51317                                    really, right, real, read, run            0
  11  sarn          e444288                                   each end enough even ever every           0
  12  sarn          l53211                                    like life last love long                  0
  13  sarn          r7414                                     results read r road                       0
  14  sarn          p241236                                   people                                    0
  15  sarn          r33314                                    really right real read                    0
  16  sarn          b4346                                     be, by, but, been                         0
  17  sarn          d61674                                    day did do does down                      0
  18  sarn          g247                                      get good go                               0
  19  sarn          r61668                                    really r reason report response           0
  20  sarn          s346                                      so                                        0
  21  sarn          f151                                      for from first find                       0
  22  sarn          m64996                                    my, me, more, make, most                  0
  23  sarn          a64455                                    a and are as at                           0
  24  sarn          t54343                                    the to that this they                     0
  25  sarn          c772                                      company country cd                        0
  26  sarn          c6562                                     can                                       0
  27  sarn          c864356                                   can could come city                       0
  28  sarn          e482                                      even, every, each                         0
  29  sarn          p1332                                     part people place please                  0
  30  sarn          h676664                                   have he his has had her                   0
  31  sarn          c8246                                     children ca care coming                   0
  32  sarn          f484251                                   for                                       0
  33  sarn          m563                                      my me more make                           0
  34  sarn          w411                                      with, was, we                             0
  35  sarn          w3125                                     was we will with                          0
  36  sarn          r421                                      really right real                         0
  37  sarn          l1243                                     l ll last low                             0
  38  sarn          a8931                                     and                                       0
  39  sarn          r4514                                     really right real read                    0
  40  sarn          w15511                                    with, was, we, will, what                 0
  41  sarn          w3135                                     was we will with                          0
  42  sarn          w413521                                   with was we will what when                0
  43  sarn          c324559                                   can ca care close comes committee         0
  44  sarn          c63574                                    can                                       0
  45  sarn          t772153                                   the to that this                          0
  46  sarn          t5216                                     the, to, that, this                       0
  47  sarn          a29513                                    a and are as at                           0
  48  sarn          g345526                                   get good go going got great               0
  49  sarn          r35516                                    run ready round r record                  0
  50  sarn          w445324                                   with                                      0
  51  sarn          d32322                                    do did day down                           0
  52  sarn          m83583                                    my, me, more, make, most                  0
  53  sarn          t2244                                     that the this to                          0
  54  sarn          t443231                                   the to that this they their               0
  55  sarn          d5683                                     doing design daughter dog                 0
  56  sarn          f162653                                   for                                       0
  57  sarn          p57342                                    people part place please                  0
  58  sarn          f635                                      for, from, first                          0
