Centaur Zendo round 4 (training)
round_id : 6ea0698a4bf749eaac88c50d543fe402
written  : 2026-09-04 13:04:57Z
presented=465  answered=465  correct=3  skipped=0
client answer latency: mean 0.110 ms  median 0.092 ms  max 6.764 ms  (n=466)

 idx  name          clue                                      answer                                    score
------------------------------------------------------------------------------------------------------------
   0  sarn          p75354                                    personal public part person place         0
   1  sarn          p444674                                   public person police problem personal p…  0
   2  sarn          e246825                                   each early explains equality easy enough  0
   3  sarn          l138                                                                                0
   4  sarn          g372                                      game grateful give                        0
   5  sarn          s82293                                    security some said smartphone such        0
   6  sarn          l217                                                                                0
   7  sarn          h463                                      having history have                       0
   8  sarn          e53954                                    enough each exhausting easily early       0
   9  sarn          e859                                      education enough exhausting               1
  10  sarn          b644                                      brought behind beyond                     0
  11  sarn          r35542                                    real reason rights right read             0
  12  sarn          s3761                                                                               0
  13  sarn          a6552                                     another article anymore also              0
  14  sarn          c5393                                     change come complaints city               0
  15  sarn          s447                                      since story security                      0
  16  sarn          t532                                      talking this they                         1
  17  sarn          m35286                                    more making make majority machines        0
  18  sarn          m928                                      manuscript may marketing                  0
  19  sarn          t4714                                     things teaching their trying              0
  20  sarn          h466333                                   house hospital honestly have home help    0
  21  sarn          d442                                      doing death day                           0
  22  sarn          m69834                                    minutes marketing majority more making    0
  23  sarn          t336                                      this they teaching                        0
  24  sarn          h23462                                    his have house history has                0
  25  sarn          g245                                      game ground germany                       0
  26  sarn          a593                                      around authorized also                    0
  27  sarn          c3276                                     come can children company                 0
  28  sarn          m57332                                    minutes majority more make most           0
  29  sarn          g377                                      game godfather gunpowder                  0
  30  sarn          e876                                      education explains english                0
  31  sarn          g433322                                   ground game give guys girl gave           0
  32  sarn          t62235                                    teaching this they time things            0
  33  sarn          w52322                                    wanted was with who way                   0
  34  sarn          e4985                                     enough education explains english         0
  35  sarn          h2524                                     have having home house                    0
  36  sarn          w2342                                     was with would who                        0
  37  sarn          d33441                                    down does during design doing             0
  38  sarn          d269                                      down daughter destroying                  0
  39  sarn          a433339                                   about also able army anti authorized      0
  40  sarn          e79686                                    explains education english equality exa…  0
  41  sarn          p55743                                    public person published place part        0
  42  sarn          p475564                                   place personal public person problem po…  0
  43  sarn          w54222                                    working wanted with what when             0
  44  sarn          t2324                                     this they time their                      0
  45  sarn          b565                                      behind brought beyond                     0
  46  sarn          s787                                      security speaking southern                0
  47  sarn          b539426                                   behind back background being best becom…  0
  48  sarn          g2734                                     get grateful game great                   0
  49  sarn          e694                                      english education enough                  0
  50  sarn          l143616                                   like later life launched last laughter    0
  51  sarn          p451544                                                                             0
  52  sarn          l341314                                   like longer later life least listen       0
  53  sarn          r632                                      reaction real read                        0
  54  sarn          d63362                                    details down does display day             0
  55  sarn          w222524                                   with what when working want wanted        0
  56  sarn          m765232                                   marketing majority making more make most  0
  57  sarn          l34552                                    like later longer listen lot              0
  58  sarn          d759453                                   daughter details dangerous during displ…  0
  59  sarn          p253                                      part public play                          0
  60  sarn          a4546                                     about around after another                0
  61  sarn          w225321                                   with what working when want would         0
  62  sarn          r438                                      right real reaction                       0
  63  sarn          f623647                                   friends for from fucking first favorite   0
  64  sarn          r247524                                   real reason reaction reading read rights  0
  65  sarn          d44351                                    doing death down during does              0
  66  sarn          t455432                                   their things trying think this the        0
  67  sarn          p41437                                    public place person part personal         0
  68  sarn          a268                                      also articles argument                    0
  69  sarn          p342425                                   part place put point per public           0
  70  sarn          s51647                                    special since society should security     0
  71  sarn          m4721                                     might marketing more make                 0
  72  sarn          r7372                                     reaction real regional run                0
