Centaur Zendo round 6 (training)
round_id : 11c306553fbe4464a224a09cdfb07d45
written  : 2026-09-04 13:48:04Z
presented=450  answered=450  correct=450  skipped=0
client answer latency: mean 0.100 ms  median 0.095 ms  max 1.091 ms  (n=450)

 idx  name          clue                                      answer                                    score
------------------------------------------------------------------------------------------------------------
   0  LegoZendo     I7                                        III:::III:::III:::III:::AAA\nIII:::III:…  1
   1  LegoZendo     Q1                                        QQQ:::AAA\nQQQ:::AAA\n::QQQ::::\n::QQQ:…  1
   2  LegoZendo     I1                                        III:::AAA\nIII:::AAA\n::III::::\n::III:…  1
   3  LegoZendo     X4                                        XXX:::XXX:::AAA\nXXX:::XXX:::AAA\n::XXX…  1
   4  LegoZendo     O10                                       OOO:::OOO:::OOO:::OOO:::OOO:::AAA\nOOO:…  1
   5  LegoZendo     W5                                        WWW:::WWW:::WWW:::AAA\nWWW:::WWW:::WWW:…  1
   6  LegoZendo     G3                                        GGG:::GGG:::GGG:::AAA\nGGG:::GGG:::GGG:…  1
   7  LegoZendo     M8                                        MMM:::MMM:::MMM:::MMM:::AAA\nMMM:::MMM:…  1
   8  LegoZendo     Y5                                        YYY:::YYY:::YYY:::AAA\nYYY:::YYY:::YYY:…  1
   9  LegoZendo     C7                                        CCC:::CCC:::CCC:::CCC:::AAA\nCCC:::CCC:…  1
  10  LegoZendo     Y3                                        YYY:::YYY:::YYY:::AAA\nYYY:::YYY:::YYY:…  1
  11  LegoZendo     S6                                        SSS:::SSS:::SSS:::AAA\nSSS:::SSS:::SSS:…  1
  12  LegoZendo     R4                                        RRR:::RRR:::AAA\nRRR:::RRR:::AAA\n::RRR…  1
  13  LegoZendo     E11                                       EEE:::EEE:::EEE:::EEE:::EEE:::EEE:::AAA…  1
  14  LegoZendo     O3                                        OOO:::OOO:::OOO:::AAA\nOOO:::OOO:::OOO:…  1
  15  LegoZendo     A3                                        AAA:::AAA:::AAA:::BBB\nAAA:::AAA:::AAA:…  1
  16  LegoZendo     U11                                       UUU:::UUU:::UUU:::UUU:::UUU:::UUU:::AAA…  1
  17  LegoZendo     N0                                        NNN:AAA\nNNN:AAA\n:::::::\n:::::::\n:::…  1
  18  LegoZendo     D12                                       DDD:::DDD:::DDD:::DDD:::DDD:::DDD:::AAA…  1
  19  LegoZendo     X8                                        XXX:::XXX:::XXX:::XXX:::AAA\nXXX:::XXX:…  1
  20  LegoZendo     K10                                       KKK:::KKK:::KKK:::KKK:::KKK:::AAA\nKKK:…  1
  21  LegoZendo     T0                                        TTT:AAA\nTTT:AAA\n:::::::\n:::::::\n:::…  1
  22  LegoZendo     R0                                        RRR:AAA\nRRR:AAA\n:::::::\n:::::::\n:::…  1
  23  LegoZendo     M1                                        MMM:::AAA\nMMM:::AAA\n::MMM::::\n::MMM:…  1
  24  LegoZendo     I6                                        III:::III:::III:::AAA\nIII:::III:::III:…  1
  25  LegoZendo     S3                                        SSS:::SSS:::SSS:::AAA\nSSS:::SSS:::SSS:…  1
  26  LegoZendo     D9                                        DDD:::DDD:::DDD:::DDD:::DDD:::AAA\nDDD:…  1
  27  LegoZendo     Q2                                        QQQ:::AAA\nQQQ:::AAA\n::QQQ::::\n::QQQ:…  1
  28  LegoZendo     U0                                        UUU:AAA\nUUU:AAA\n:::::::\n:::::::\n:::…  1
  29  LegoZendo     H12                                       HHH:::HHH:::HHH:::HHH:::HHH:::HHH:::AAA…  1
  30  LegoZendo     J9                                        JJJ:::JJJ:::JJJ:::JJJ:::JJJ:::AAA\nJJJ:…  1
  31  LegoZendo     A1                                        AAA:::BBB\nAAA:::BBB\n::AAA::::\n::AAA:…  1
  32  LegoZendo     T5                                        TTT:::TTT:::TTT:::AAA\nTTT:::TTT:::TTT:…  1
  33  LegoZendo     T2                                        TTT:::AAA\nTTT:::AAA\n::TTT::::\n::TTT:…  1
  34  LegoZendo     I2                                        III:::AAA\nIII:::AAA\n::III::::\n::III:…  1
  35  LegoZendo     F11                                       FFF:::FFF:::FFF:::FFF:::FFF:::FFF:::AAA…  1
  36  LegoZendo     S3                                        SSS:::SSS:::SSS:::AAA\nSSS:::SSS:::SSS:…  1
  37  LegoZendo     D3                                        DDD:::DDD:::DDD:::AAA\nDDD:::DDD:::DDD:…  1
  38  LegoZendo     W0                                        WWW:AAA\nWWW:AAA\n:::::::\n:::::::\n:::…  1
  39  LegoZendo     B0                                        BBB:AAA\nBBB:AAA\n:::::::\n:::::::\n:::…  1
  40  LegoZendo     G10                                       GGG:::GGG:::GGG:::GGG:::GGG:::AAA\nGGG:…  1
  41  LegoZendo     L1                                        LLL:::AAA\nLLL:::AAA\n::LLL::::\n::LLL:…  1
  42  LegoZendo     R11                                       RRR:::RRR:::RRR:::RRR:::RRR:::RRR:::AAA…  1
  43  LegoZendo     E12                                       EEE:::EEE:::EEE:::EEE:::EEE:::EEE:::AAA…  1
  44  LegoZendo     D5                                        DDD:::DDD:::DDD:::AAA\nDDD:::DDD:::DDD:…  1
  45  LegoZendo     P12                                       PPP:::PPP:::PPP:::PPP:::PPP:::PPP:::AAA…  1
  46  LegoZendo     Q12                                       QQQ:::QQQ:::QQQ:::QQQ:::QQQ:::QQQ:::AAA…  1
  47  LegoZendo     C3                                        CCC:::CCC:::CCC:::AAA\nCCC:::CCC:::CCC:…  1
  48  LegoZendo     F1                                        FFF:::AAA\nFFF:::AAA\n::FFF::::\n::FFF:…  1
  49  LegoZendo     Q0                                        QQQ:AAA\nQQQ:AAA\n:::::::\n:::::::\n:::…  1
  50  LegoZendo     Y12                                       YYY:::YYY:::YYY:::YYY:::YYY:::YYY:::AAA…  1
  51  LegoZendo     M0                                        MMM:AAA\nMMM:AAA\n:::::::\n:::::::\n:::…  1
