Centaur Zendo round 2 (training)
round_id : fb3da072a2b041f3aaccb4eec308edec
written  : 2026-09-02 10:35:58Z
presented=574  answered=574  correct=0  skipped=0
client answer latency: mean 0.097 ms  median 0.091 ms  max 1.154 ms  (n=574)

 idx  name          clue                                      answer                                    score
------------------------------------------------------------------------------------------------------------
   0  murn          ...ooo#oo#....o.|12                       ...ooo#oo#....o.                          0
   1  murn          #o.##.##.|13                              #o.##.##.\n#o.##.##.                      0
   2  murn          .oo#.oo.o#..o##|16                        ...............\n.oo#.oo.o#..o##          0
   3  murn          o##o...o#...oo|7                          oooooooooooooo\no##o...o#...oo            0
   4  murn          o.#o#o.##|13                              #########\no.#o#o.##                      0
   5  murn          #..#o..#.|8                               .#..o#..#\n#..#o..#.                      0
   6  murn          o#.o#...#.#|19                            ...........\n...........\no#.o#...#.#     0
   7  murn          ##..o#o...#.#.|18                         ##..o#o...#.#.\n..............            0
   8  murn          o....#ooo#|10                             o....#ooo#\no....#ooo#\no....#ooo#\no..…  0
   9  murn          o#o..o#.o#ooo.|9                          ..............\n..............\n.......…  0
  10  murn          #o#o..#o....####|19                       19                                        0
  11  murn          ..#..####.#..|12                          .............                             0
  12  murn          o#...###o.#o.#|16                         o#...###o.#o.#|16                         0
  13  murn          oo.#o#.#.o#o#o|11                         oooooooooooooo\n..............\noo.#o#.…  0
  14  murn          o.##...o#o##...o|10                       o.##...o#o##...o\no.##...o#o##...o\no.#…  0
  15  murn          o...#o...###.o|13                         ..............\n..............\n.......…  0
  16  murn          ##o.oo#..#o#.oo|14                        ##o.oo#..#o#.oo                           0
  17  murn          oo..#.##o#...|10                          oo..#.##o#...\noo..#.##o#...              0
  18  murn          ..#oo#o.o.##.#.|12                        ...............\n..#oo#o.o.##.#.          0
  19  murn          .##..###..#o|11                           oooooooooooo\n.##..###..#o                0
  20  murn          ##o.o#.o.#.o.o#|11                        ###############\n##o.o#.o.#.o.o#          0
  21  murn          o.o..o..###|7                             ###..o..o.o\no.o..o..###                  0
  22  murn          #oo.##...##.o|16                          .............\n.............\n#oo.##...…  0
  23  murn          #.##o.o.#|15                              #.##o.o.#\n.........                      0
  24  murn          o.o#...o#o#.#|14                          o.o#...o#o#.#\no.o#...o#o#.#\no.o#...o#…  0
  25  murn          o#o..o##o#.o.|7                           .............\n.............\n.........…  0
  26  murn          .o#..o#..#o|13                            13                                        0
  27  murn          #ooo#.##.|9                               .........                                 0
  28  murn          .##.o.o#...o#.#|15                        .##.o.o#...o#.#|15                        0
  29  murn          ...#.o.o#|6                               ooooooooo\n.........\n...#.o.o#           0
