Centaur Zendo round 4 (training)
round_id : e3c901bfc4a7465b90a35f4269b23c94
written  : 2026-09-04 17:01:24Z
presented=518  answered=402  correct=40  skipped=116
client answer latency: mean 0.097 ms  median 0.093 ms  max 0.186 ms  (n=518)

 idx  name          clue                                      answer                                    score
------------------------------------------------------------------------------------------------------------
   0  sarn          b6567                                     None                                      0
   1  sarn          f323452                                   from fell facet filth family feed         1
   2  sarn          a49133                                    around association and able about         0
   3  sarn          b2324                                     been back book being                      0
   4  sarn          m2434                                     None                                      0
   5  sarn          h555228                                   however holiday highly heed hood homest…  0
   6  sarn          p573242                                   project professor pole pea point peed     0
   7  sarn          h5652                                     health himself higher hear                0
   8  sarn          g7683                                     None                                      0
   9  sarn          a4564                                     april almost amazing added                0
  10  sarn          t24143                                    team these te theory thing                0
  11  sarn          l551                                      likely longer law                         1
  12  sarn          h242                                      heel heath hull                           1
  13  sarn          s82158                                    selection seam sat street secondary       0
  14  sarn          l3231                                     legal lea lived let                       0
  15  sarn          w57523                                    wonder wildlife winter why were           0
  16  sarn          t374                                      None                                      0
  17  sarn          h265436                                   hull hanging holiday heath habit heavily  0
  18  sarn          f472343                                   filth forbidden full from flight facet    0
  19  sarn          w421211                                   while week win wait won wow               0
  20  sarn          a4342                                     None                                      0
  21  sarn          h266                                      hell hanging highway                      0
  22  sarn          m58587                                    myself magistrate making millennium mes…  0
  23  sarn          l562                                      listen learned lee                        0
  24  sarn          m4723                                     None                                      0
  25  sarn          s64158                                    special seven sat sister suspended        0
  26  sarn          a436                                      actual able attitude                      0
  27  sarn          s53245                                    saying side sea story street              0
  28  sarn          w24447                                    None                                      0
  29  sarn          w43422                                    wheel wave wayne wood well                0
  30  sarn          p2762                                     peed partially perfect peel               0
  31  sarn          d248                                      dear drink democracy                      0
  32  sarn          p82226                                    None                                      0
  33  sarn          s7556                                     struggle sunday status special            0
  34  sarn          m464                                      mining margaret manner                    0
  35  sarn          b432                                      build born beer                           0
  36  sarn          f435361                                   None                                      0
  37  sarn          t524                                      taking tell these                         0
  38  sarn          g4614                                     gibson ganging gat gifted                 0
  39  sarn          f367256                                   fine florida feedback fly female failure  0
  40  sarn          e227868                                   None                                      0
  41  sarn          h344                                      have heath hairy                          0
  42  sarn          f12131                                    fe fell fet from for                      1
  43  sarn          f26427                                    fuel failure famous feed frequent         0
  44  sarn          r468129                                   None                                      0
  45  sarn          w425                                      waist wood waking                         0
  46  sarn          a711476                                   artillery apt ale attend ambitious abor…  0
  47  sarn          w522                                      wilson wool wee                           0
  48  sarn          f228424                                   None                                      0
  49  sarn          b575414                                   baking buddhism bullet blues bor bruce    0
  50  sarn          g3328                                     gave graft goes greenhouse                0
  51  sarn          b3545                                     basic billion block border                0
  52  sarn          h256                                      heel however hanging                      1
  53  sarn          c236827                                   cull cole concert companion cell commer…  0
  54  sarn          l52353                                    lateral leed legit lambert loser          0
  55  sarn          f462                                      fifth familiar fail                       0
  56  sarn          g8363                                     None                                      0
  57  sarn          b964265                                   behavioral banging beast bull bargain b…  0
  58  sarn          m393                                      mole maintenance marco                    0
  59  sarn          e9367                                     exhibition echo engaged everyday          0
  60  sarn          g3547                                     None                                      0
