Centaur Zendo round 12 (training)
round_id : 9ca7f9ad608d4acda2f6c86270514fc5
written  : 2026-09-02 10:16:09Z
presented=731  answered=731  correct=731  skipped=0
client answer latency: mean 0.194 ms  median 0.137 ms  max 1.472 ms  (n=731)

 idx  name          clue                                      answer                                    score
------------------------------------------------------------------------------------------------------------
   0  HAIL          125                                       342                                       1
   1  hanjie        1,3/6/1,1,1/1,2/3,1,1/2,3\n5/2,2/2,1/1,…  .#..###\n######.\n#.#..#.\n#..##..\n###…  1
   2  LegoZendo     Z9                                        .AAA............\n.AAA............\n.ZZ…  1
   3  LegoZendo     Y3                                        .AAA......\n.AAA......\nYYYYYYYYY.\nYYY…  1
   4  erewhon       ..###.\n..#.#.\n....##\n..#.#.\n.#....\…  ...#..\n..###.\n....#.\n....#.\n.###..\…  1
   5  krom          -1,10,-7 7,1,6 3,-2,-5 1,-10,3 -3,10,1 …  1000100010                                1
   6  trico         10 0-7 0-8 5-7 0-2 3-4 2-6 1-4 0-6 6-9 …  2112020112                                1
   7  TARE          59 32 9 42 53 16 16 57|133                11010000                                  1
   8  AHMES         9/19                                      3 8 66 5016                               1
   9  ikos          10 4-8 2-4 0-6 5-8 0-5 0-9 6-9 2-5 2-3 …  4 8 5 2 0 9 1 3 6 7                       1
  10  erewhon       ..#.#.\n##.#..\n#..#..\n.....#\n#.....\…  ...#..\n.#.#.#\n##.#..\n#.#.#.\n##.###\…  1
  11  HANSOM        2,2 7,1 4,9 6,7 8,5 1,3|32                0 5 1 4 3 2                               1
  12  HANSOM        6,8 0,9 0,2 3,9 4,9 0,3 3,7|26            0 6 5 2 1 3 4                             1
  13  ALLWIN        abc 5                                     aaaaabaaaacaaabbaaabcaaacbaaaccaababaab…  1
  14  SPQ           111019086247                              93287                                     1
  15  trico         9 4-8 2-5 3-5 6-8 1-5 0-2 2-7 4-7 0-3 6…  200102211                                 1
  16  HANSOM        6,7 8,5 3,2 2,3 6,2|23                    0 4 2 3 1                                 1
  17  trico         9 0-7 1-5 3-8 2-4 0-1 1-4 2-3 1-8 4-7 3…  011222110                                 1
  18  krom          -5,9,-10 -2,-9,3 -1,8,-9 8,3,2 -5,-7,2 …  0101000000                                1
  19  TWINE         adbabbdcabc|cdedadeaaeecc|5               dadac                                     1
  20  wolf          00110001001>10011000100 111010100001>11…  11110000                                  1
  21  hanjie        1,1/3/3,1/2,1/1,1/2/2,2\n1/1/4/3,1/2,3/…  ..#..#.\n..###..\n..###.#\n..##..#\n...…  1
  22  DUOMASK       .b+(a|b)b?a (a|b).b*aba                   ababa                                     1
  23  AHMES         9/14                                      2 7                                       1
  24  IDX           396374 56879 512503                       351111                                    1
  25  TOPPLE        9552=50                                   592+*5-                                   1
  26  PP            831                                       13831                                     1
  27  IDX           28341 218183 248099                       10138                                     1
  28  HANSOM        4,0 0,2 9,7 0,1 6,7 1,5 9,4|32            0 6 2 4 5 1 3                             1
  29  BASILISK      20011222:3>7                              16100                                     1
  30  ALLWIN        ab 4                                      aaaabaabbababbbb                          1
  31  SUNZI         8%23 21%67 1%89 20%59                     6840185                                   1
  32  trico         11 3-7 6-7 4-8 2-3 7-9 1-3 4-10 0-6 6-8…  21121210220                               1
  33  ANAPAL        cbbaacbbbbacc|abb                         abbccbabccbba                             1
  34  TWINE         bdbcadabaacba|addbdacbdbaadcbb|9          dbdabaacb                                 1
  35  SPQ           13232679511                               35317                                     1
  36  MARIENBAD     4 3 11 4                                  4 3 3 4                                   1
  37  DUOMASK       aa?aba*a?(a|b)a a(a|b)a?[ab]ab*b.         aababa                                    1
  38  erewhon       ......\n###.#.\n#.....\n#.#...\n.#.#..\…  ......\n##.##.\n##...#\n..##..\n.#....\…  1
  39  TOPPLE        6438=27                                   3648-*-                                   1
  40  SPQ           17344557647                               57143                                     1
  41  ALLWIN        abc 4                                     aaaabaaacaabbaabcaacbaaccababacabbbabbc…  1
  42  HAIL          185                                       3097                                      1
