Centaur Zendo round 2 (training)
round_id : 3392ebbf1d43425ba126b685cada054c
written  : 2026-09-05 11:37:53Z
presented=131  answered=131  correct=37  skipped=0
client answer latency: mean 0.369 ms  median 0.338 ms  max 0.777 ms  (n=131)

 idx  name          clue                                      answer                                    score
------------------------------------------------------------------------------------------------------------
   0  tresk         RBRBGRB\nGRBRGGRRGR\n\nRGBBRBRR\nRGBBRR…  BRBGRBBR                                  1
   1  tresk         RGGRBBBB\nRGGGBRRRG\n\nGGBBGBGBB\nGGGGB…  GGGGBGBBB                                 0
   2  mestrel       [1|5][5|1][1|5][5|0][0|4][4|0][4|3]\n[3…  [6|0][0|4][6|3][2|5][1|0][6|5]            0
   3  wisbek        2:35\n3:55\n\n8:17\n9:27\n4:25\n1:54\n5…  1:54                                      1
   4  mestrel       [3|1][4|3][2|3][3|2][3|2]\n[0|3][5|0][5…  [4|4][3|4][4|6][6|1][5|1][2|5][5|5]       0
   5  ospren        ###.#\n.#.##\n.....\n....#\n.#...\n\n..…  .....\n..#..\n.....\n#...#\n#...#         0
   6  ospren        #...#\n##...\n#...#\n##...\n###.#\n\n..…  #####\n#....\n#####\n#....\n#....         1
   7  kaldrin       [E]=[coal^]=[coal]=[milk^]=[milk^]=[san…  [E]=[coal^]=[logs]=[logs]=[sand^]         0
   8  ospren        #.#..\n.....\n#.#..\n.....\n#.##.\n\n..…  .....\n####.\n#.#..\n##.#.\n##..#         1
   9  tresk         BRGGGBR\nGBBBRBGRRG\n\nRGRRRRBBR\nRBBRR…  BRRRRRBGG                                 0
  10  kaldrin       [E]=[pigs^]=[pigs^]=[coal^]=[coal]=[coa…  [E]=[sand^]=[sand]=[pigs^]=[pigs^]=[san…  0
  11  dornic        6H 7D 7S JC AD\n2H 2S 5S 6S 9D\n\n2H 5D…  3D 3C 6H JH QD                            0
  12  kaldrin       [E]=[wool]=[pigs]=[wool]=[wool]=[wool]\…  [E]=[coal]=[pigs]=[logs]=[milk]=[logs^]…  0
  13  tavrik        dumping\nbench\n\ndirty\nvirus\ntoxic\n…  moist                                     0
  14  tavrik        prof\nstreak\n\npress\nstart\ngross\ntr…  press                                     0
  15  tresk         GGBBGBGG\nRRRRRRBBR\n\nBGGBBRB\nBRGRGGB…  BGGBBRB                                   0
  16  tavrik        part\ndignity\n\nfitted\nvacant\nmelted…  lastly                                    1
  17  ospren        .#..#\n##...\n.###.\n##...\n.#..#\n\n..…  ...#.\n.#...\n.....\n#....\n...#.         0
  18  ospren        .....\n.....\n#....\n##..#\n#####\n\n.#…  .....\n#....\n#....\n.....\n...#.         0
  19  mestrel       [0|0][2|2][6|6][4|1]\n[3|5][1|1][3|5][4…  [6|2][0|1][4|1][2|2][3|5][0|5]            0
  20  tavrik        flooded\nimpose\n\ncollege\nrecover\nre…  forever                                   0
  21  wisbek        6:55\n8:44\n\n12:50\n4:52\n5:36\n1:46\n…  12:50                                     0
  22  wisbek        1:00\n3:55\n\n11:04\n10:16\n4:39\n12:14…  11:04                                     0
  23  kaldrin       [E]=[coal]=[logs^]=[coal]=[milk]=[logs^…  [E]=[coal]=[sand]=[sand]=[pigs]=[sand^]…  1
  24  tavrik        reverse\npork\n\npeer\nguru\nwere\npoor…  were                                      1
  25  tresk         BBRGGGRRBB\nRGGRRG\n\nGGBRGGGG\nGGGGGGR…  GGBRGGGG                                  1
  26  ospren        #####\n.....\n.....\n..#..\n#..#.\n\n##…  ....#\n.#...\n..#..\n#####\n##..#         1
  27  kaldrin       [E]=[logs]=[pigs^]=[pigs]=[pigs^]=[pigs…  [E]=[sand]=[sand^]=[sand]=[sand]=[wool]   1
  28  tavrik        shaft\ncount\n\ncritic\nterror\ndetect\…  stress                                    0
  29  tresk         BRGGGGGGRB\nBBBBGGG\n\nRGBBGRR\nGRBRRBB…  GRBRRBB                                   0
  30  dornic        5S 7C 8D 9C QC\n3S 6S 7H 8C KH\n\n4C 5C…  5S 6S 7D 8C 8S                            0
  31  dornic        2C 5C 8D JC AC\n2S 7S 9D 9S KH\n\n3C 5D…  3C 5D 6D 9H AH                            0
  32  dornic        5C 6C 8D 8C KH\n2S 6D JC QC KD\n\n2D 3D…  4D 7D 8H 8D QH                            0
  33  mestrel       [4|2][1|4][3|3][2|0]\n[0|0][3|3][2|2][5…  [2|3][3|3][4|3][4|3]                      0
  34  tavrik        copy\nwonder\n\nperform\ncommand\nsuppo…  command                                   1
  35  tresk         BBBGBBGGR\nBRGRRGRRR\n\nBRGBGRBR\nBGBRG…  BBBGGGRR                                  1
  36  tresk         BBBRGRRG\nRBGBGGB\n\nBGGRRBBRR\nGBRBBGG…  RRGBGGBBG                                 1
  37  wisbek        4:56\n8:32\n\n2:48\n7:03\n3:47\n9:01\n1…  1:06                                      0
  38  wisbek        11:55\n12:33\n\n6:44\n1:26\n4:53\n8:57\…  9:05                                      0
  39  kaldrin       [E]=[logs^]=[wool]=[pigs^]=[logs^]=[pig…  [E]=[pigs^]=[wool]=[coal^]=[logs^]=[log…  0
  40  wisbek        5:35\n12:28\n\n8:10\n1:07\n2:33\n4:04\n…  2:33                                      0
  41  mestrel       [2|6][6|3][6|6][6|6][6|5]\n[0|3][0|3][3…  [0|1][0|4][1|2][1|5][2|0][3|3][6|6]       0
