Centaur Zendo round 5 (training)
round_id : 0c5448d893b147c7914d7460522f70e6
written  : 2026-09-02 11:23:26Z
presented=445  answered=445  correct=444  skipped=0
client answer latency: mean 0.112 ms  median 0.105 ms  max 1.256 ms  (n=445)

 idx  name          clue                                      answer                                    score
------------------------------------------------------------------------------------------------------------
   0  OKRIN         IZBV                                      IZBVIZBVIZ\n..Z.V.Z.V                     1
   1  OKRIN         SCPI                                      SCPIS.PISCP\n.S.PIS                       1
   2  OKRIN         HWILT                                     HWILT.WILTHWILT\n..W.LT.W..T.W            1
   3  OKRIN         FLPR                                      FLPR.LPRFLPR\n...PR...R                   1
   4  OKRIN         TKNO                                      TKNOT.NOTKNO\n.T..OT                      1
   5  OKRIN         DNR                                       DNRDNR\n...R.NR                           1
   6  OKRIN         KFI                                       KFIKFI\n.K.IK                             1
   7  OKRIN         DLK                                       DLKDLK\n..LK.L                            1
   8  OKRIN         LKQSY                                     LKQSY..QSYLKQSY\n....SY....YL.QSY         1
   9  OKRIN         LTNC                                      LTNCLTNCLTN\n..TN..T                      1
  10  OKRIN         YSCK                                      YSCKYSCKYS\n.YS.KY                        1
  11  OKRIN         CRTBP                                     CRTBP.RT.PCRT\n...TBP.RT.PCRT             1
  12  OKRIN         XVSE                                      XVSEXVSEXV\n.XVS.X                        1
  13  OKRIN         WFD                                       WFDWF\n.WFDW                              1
  14  OKRIN         KTM                                       KTMKTM\n..TM.T                            1
  15  OKRIN         XJRVT                                     XJRVTX.RVTXJRV\n.X..VTX..VTX              1
  16  OKRIN         PJKWR                                     PJKWRP..WRPJKWR\n....WR...WRP.KW          1
  17  OKRIN         QYFJE                                     QYFJEQYFJEQY\n..Y.J.QYFJ.QY               1
  18  OKRIN         RKNLG                                     RKNLGRKNLGRKN\n.R.NL.R.NL.R               1
  19  OKRIN         VSXOR                                     VSXORVSXORVSX\n...X..V.X.RVSX             1
  20  OKRIN         YDPJZ                                     YDPJZY...ZYDPJZ\n...P.ZY...ZY.PJZ         1
  21  OKRIN         YMCND                                     YMCNDYM.NDYMCN\n.Y..N.YM.NDY              1
  22  OKRIN         DGKOQ                                     DGKOQ..KOQDGKOQ\n....OQ....Q.GKOQ         1
  23  OKRIN         WEPGO                                     WEPGOW.PGOWEP\n.W.P.OW.PGOW               1
  24  OKRIN         WBHK                                      WBHKW.HKWBHK\n.W..KW                      1
  25  OKRIN         YVNP                                      YVNPYVNPYV\n.YV.PY                        1
  26  OKRIN         AFXYJ                                     AFXYJ..XYJAFXY\n....YJ..XYJ.FXY           1
  27  OKRIN         CMIUF                                     CMIUF.MIUFCMIU\n....U..M.UF.MIU           1
  28  OKRIN         GLC                                       GLCGL\n..LCGL                             1
  29  OKRIN         UAK                                       UAKUAK\n.U.KU                             1
  30  OKRIN         KSILY                                     KSILY.SI.YKS.LY\n....LY.S..YKS.LY         1
  31  OKRIN         RZTNK                                     RZTNKRZTNKRZT\n..ZT...ZTN.RZ              1
  32  OKRIN         PHICZ                                     PHICZPHI.ZPHICZ\n.P.I.ZP...Z\n......Z     1
  33  OKRIN         NWJV                                      NWJVNWJVNW\n..W.V.W.V                     1
  34  OKRIN         SZTRH                                     SZTRHSZTRHSZT\n..ZT...ZTR.SZ              1
  35  OKRIN         QFEWJ                                     QFEWJQ..WJQFEWJ\n....WJQ..W.QF.W          1
  36  OKRIN         LWDSF                                     LWDSFLW.SFLWDS\n..W.S.LW.SF.W             1
  37  OKRIN         YRUTM                                     YRUTMYRUTMYRU\n.Y.UT.Y.UT.Y               1
  38  OKRIN         EZNSK                                     EZNSK.ZNSKEZNS\n..Z.S..ZNSK.Z             1
  39  OKRIN         VNFER                                     VNFERVNF.RVNFER\n.V...RVN..RV             1
  40  OKRIN         UGZD                                      UGZDUGZDUGZ\n...Z.U.Z                     1
  41  OKRIN         ETPO                                      ETPO.TPOETP\n..TPO.T                      1
  42  OKRIN         MEPT                                      MEPTM.PTMEPT\n....T..PT                   1
  43  OKRIN         JMVN                                      JMVN.MVNJMVN\n...VN..V                    1
  44  OKRIN         HKTBA                                     HKTBAHKTBAHKT\n...T...KTB.HKT             1
  45  OKRIN         YUEZ                                      YUEZYU.ZYUEZ\n....ZY..Z                   1
  46  OKRIN         DBUT                                      DBUTD.UTDBUT\n...UT..U                    1
  47  OKRIN         BCUM                                      BCUM.CUMBCUM\n...UM..U                    1
  48  OKRIN         AZLXW                                     AZLXW.ZLXWAZLX\n..Z.XW.Z.XW.Z             1
  49  OKRIN         NYMI                                      NYMINYMINY\n..YM.NY                       1
  50  OKRIN         EIZJ                                      EIZJ.IZJEIZJ\n...ZJ..Z                    1
  51  OKRIN         PXTZR                                     PXTZR.XTZRPXTZ\n....Z..X.ZR.XTZ           1
  52  OKRIN         BMDJ                                      BMDJ.MDJBM\n..MDJ.M.J                     1
  53  OKRIN         URI                                       URIUR\n.URIU                              1
  54  OKRIN         BYNV                                      BYNV.YNVBY\n..YNV.Y.V                     1
  55  OKRIN         XFVM                                      XFVMX.VMXFV\n.X.VMX                       1
  56  OKRIN         VCM                                       VCMVCM\n.V.MV                             1
