Centaur Zendo round 2 (training)
round_id : 6253510271f9474796fb72b41ba725ea
written  : 2026-09-04 17:55:07Z
presented=402  answered=0  correct=0  skipped=403
client answer latency: mean 0.103 ms  median 0.101 ms  max 0.233 ms  (n=403)

 idx  name          clue                                      answer                                    score
------------------------------------------------------------------------------------------------------------
   0  garrow        t1p3\n#############################\n#.…  None                                      0
   1  garrow        p3b3\n##############################\n#…  None                                      0
   2  garrow        t3o3\n#############################\n#.…  None                                      0
   3  garrow        p1s3\n#################################…  None                                      0
   4  garrow        m1b2\n#################################…  None                                      0
   5  garrow        b1p3\n#############################\n#.…  None                                      0
   6  garrow        c1o2\n################################\…  None                                      0
   7  garrow        o3s1\n#################################…  None                                      0
   8  garrow        m1o2\n############################\n#pp…  None                                      0
   9  garrow        b2c1\n#################################…  None                                      0
  10  garrow        p2o1\n############################\n#..…  None                                      0
  11  garrow        a1t2\n############################\n#aa…  None                                      0
  12  garrow        o1s3\n#################################…  None                                      0
  13  garrow        s3m3\n################################\…  None                                      0
  14  garrow        p1o3\n###############################\n…  None                                      0
  15  garrow        p1m2\n#################################…  None                                      0
  16  garrow        s3m1\n############################\n#bb…  None                                      0
  17  garrow        c1t1\n#############################\n#.…  None                                      0
  18  garrow        t1m2\n############################\n#aa…  None                                      0
  19  garrow        m1c3\n#################################…  None                                      0
  20  garrow        o3p2\n#################################…  None                                      0
  21  garrow        p3b3\n#############################\n#b…  None                                      0
  22  garrow        b2t3\n#################################…  None                                      0
  23  garrow        m3o2\n#############################\n#.…  None                                      0
  24  garrow        t3s2\n###############################\n…  None                                      0
  25  garrow        b2s3\n#################################…  None                                      0
  26  garrow        s1t3\n##############################\n#…  None                                      0
  27  garrow        o3a2\n################################\…  None                                      0
  28  garrow        b2a3\n################################\…  None                                      0
  29  garrow        p2m3\n#################################…  None                                      0
  30  garrow        o1b2\n###############################\n…  None                                      0
  31  garrow        m3p3\n############################\n#..…  None                                      0
  32  garrow        t3p2\n#################################…  None                                      0
  33  garrow        p3m2\n#################################…  None                                      0
  34  garrow        p1s2\n#################################…  None                                      0
  35  garrow        s3p2\n################################\…  None                                      0
  36  garrow        b3a3\n#################################…  None                                      0
  37  garrow        c2b2\n##############################\n#…  None                                      0
  38  garrow        b3a2\n################################\…  None                                      0
  39  garrow        s1p2\n################################\…  None                                      0
  40  garrow        s2t2\n################################\…  None                                      0
  41  garrow        c2t1\n###############################\n…  None                                      0
  42  garrow        c3p3\n##############################\n#…  None                                      0
  43  garrow        p2c2\n##############################\n#…  None                                      0
  44  garrow        s2a3\n##############################\n#…  None                                      0
  45  garrow        t1c3\n############################\n#.a…  None                                      0
  46  garrow        a3b2\n################################\…  None                                      0
  47  garrow        t2a1\n#############################\n#a…  None                                      0
  48  garrow        m3b2\n############################\n#mm…  None                                      0
  49  garrow        a1p3\n################################\…  None                                      0
  50  garrow        p1a3\n##############################\n#…  None                                      0
  51  garrow        s3o3\n###############################\n…  None                                      0
  52  garrow        c3b3\n############################\n#..…  None                                      0
  53  garrow        o2p1\n################################\…  None                                      0
  54  garrow        b3t2\n#################################…  None                                      0
  55  garrow        t2p2\n################################\…  None                                      0
  56  garrow        o3c3\n############################\n#..…  None                                      0
  57  garrow        a2b1\n#############################\n#b…  None                                      0
  58  garrow        t1c3\n################################\…  None                                      0
  59  garrow        t3p3\n##############################\n#…  None                                      0
  60  garrow        b3t3\n#############################\n#t…  None                                      0
  61  garrow        c3o2\n#############################\n#.…  None                                      0
  62  garrow        a3s1\n############################\n#..…  None                                      0
  63  garrow        b3a3\n##############################\n#…  None                                      0
  64  garrow        p2t3\n##############################\n#…  None                                      0
  65  garrow        o1m3\n################################\…  None                                      0
  66  garrow        s2a3\n#############################\n#.…  None                                      0
  67  garrow        t1p1\n##############################\n#…  None                                      0
  68  garrow        a2m2\n################################\…  None                                      0
  69  garrow        m1t1\n################################\…  None                                      0
  70  garrow        m2p3\n#################################…  None                                      0
  71  garrow        m1a3\n#################################…  None                                      0
  72  garrow        o2b1\n################################\…  None                                      0
  73  garrow        t1a2\n##############################\n#…  None                                      0
  74  garrow        a2p3\n##############################\n#…  None                                      0
  75  garrow        a2p1\n#################################…  None                                      0
  76  garrow        s3p2\n#############################\n#.…  None                                      0
  77  garrow        b2o2\n################################\…  None                                      0
  78  garrow        t1o3\n###############################\n…  None                                      0
  79  garrow        c2o2\n################################\…  None                                      0
  80  garrow        t2p2\n###############################\n…  None                                      0
  81  garrow        a2s1\n#################################…  None                                      0
  82  garrow        t3b1\n#############################\n#.…  None                                      0
  83  garrow        t1b2\n#################################…  None                                      0
  84  garrow        m1b1\n################################\…  None                                      0
  85  garrow        p3c1\n#############################\n#p…  None                                      0
  86  garrow        a1m2\n############################\n#..…  None                                      0
  87  garrow        b2s3\n###############################\n…  None                                      0
  88  garrow        c3a1\n###############################\n…  None                                      0
  89  garrow        m2t3\n############################\n#mm…  None                                      0
  90  garrow        o3m3\n#################################…  None                                      0
  91  garrow        o3p2\n##############################\n#…  None                                      0
  92  garrow        m3c3\n#################################…  None                                      0
  93  garrow        p2c1\n###############################\n…  None                                      0
  94  garrow        o2p2\n############################\n#.o…  None                                      0
  95  garrow        o3a1\n################################\…  None                                      0
  96  garrow        m1a2\n##############################\n#…  None                                      0
  97  garrow        p3a2\n#################################…  None                                      0
  98  garrow        c3s2\n#############################\n#c…  None                                      0
  99  garrow        c2t1\n###############################\n…  None                                      0
 100  garrow        s1m3\n###############################\n…  None                                      0
 101  garrow        t2a2\n##############################\n#…  None                                      0
 102  garrow        o1s2\n#################################…  None                                      0
 103  garrow        s2t1\n############################\n#ss…  None                                      0
 104  garrow        b3m1\n#################################…  None                                      0
 105  garrow        b2c2\n#################################…  None                                      0
 106  garrow        b2c2\n#############################\n#.…  None                                      0
 107  garrow        b2o3\n##############################\n#…  None                                      0
 108  garrow        o2t2\n################################\…  None                                      0
 109  garrow        s1o1\n#############################\n#.…  None                                      0
 110  garrow        o1p2\n################################\…  None                                      0
 111  garrow        o2t3\n############################\n#..…  None                                      0
 112  garrow        c2o1\n#################################…  None                                      0
 113  garrow        b2c3\n##############################\n#…  None                                      0
 114  garrow        p2c2\n############################\n#.t…  None                                      0
