Centaur Zendo round 5 (training)
round_id : 35136ec0692543debbdd4c4552d5e577
written  : 2026-09-02 10:57:55Z
presented=590  answered=590  correct=100  skipped=0
client answer latency: mean 0.082 ms  median 0.077 ms  max 1.110 ms  (n=590)

 idx  name          clue                                      answer                                    score
------------------------------------------------------------------------------------------------------------
   0  quilm         15 4                                      1314 8989                                 0
   1  quilm         12 4                                      3314 8989                                 0
   2  quilm         17 5                                      23177 88008                               0
   3  quilm         7 4                                       4314 8989                                 0
   4  quilm         10 3                                      517 889                                   1
   5  quilm         15 4                                      5314 8989                                 0
   6  quilm         10 5                                      33177 88008                               0
   7  quilm         6 3                                       117 889                                   0
   8  quilm         18 5                                      13177 88008                               1
   9  quilm         20 6                                      717517 990688                             1
  10  quilm         10 4                                      2314 8989                                 1
  11  quilm         18 6                                      117517 990688                             0
  12  quilm         20 6                                      717517 990688                             1
  13  quilm         20 5                                      43177 88008                               0
  14  quilm         10 3                                      517 889                                   1
  15  quilm         18 6                                      217517 990688                             0
  16  quilm         8 5                                       53177 88008                               0
  17  quilm         8 5                                       63177 88008                               0
  18  quilm         19 5                                      73177 88008                               0
  19  quilm         16 5                                      83177 88008                               0
  20  quilm         19 5                                      93177 88008                               0
  21  quilm         9 5                                       10177 88008                               0
  22  quilm         10 3                                      517 889                                   1
  23  quilm         19 5                                      11177 88008                               0
  24  quilm         11 6                                      317517 990688                             0
  25  quilm         8 4                                       6314 8989                                 0
  26  quilm         10 4                                      2314 8989                                 1
  27  quilm         6 4                                       6455 8998                                 1
  28  quilm         8 5                                       12177 88008                               0
  29  quilm         16 6                                      417517 990688                             0
  30  quilm         17 5                                      14177 88008                               0
  31  quilm         18 6                                      517517 990688                             1
  32  quilm         5 3                                       217 889                                   0
  33  quilm         11 3                                      317 889                                   0
  34  quilm         15 4                                      7314 8989                                 0
  35  quilm         19 5                                      15177 88008                               0
  36  quilm         14 5                                      16177 88008                               0
  37  quilm         10 5                                      17177 88008                               0
  38  quilm         12 3                                      417 889                                   0
  39  quilm         8 4                                       8314 8989                                 0
  40  quilm         16 5                                      18177 88008                               0
  41  quilm         12 5                                      19177 88008                               0
  42  quilm         15 5                                      13077 88008                               0
  43  quilm         6 3                                       617 889                                   0
  44  quilm         14 4                                      9314 8989                                 0
  45  quilm         11 3                                      717 889                                   0
  46  quilm         14 5                                      13277 88008                               0
  47  quilm         7 3                                       115 946                                   1
  48  quilm         12 4                                      2014 8989                                 0
  49  quilm         11 3                                      817 889                                   0
  50  quilm         24 6                                      617517 990688                             0
  51  quilm         8 4                                       2114 8989                                 0
  52  quilm         10 3                                      517 889                                   1
  53  quilm         16 4                                      2214 8989                                 0
  54  quilm         24 6                                      817517 990688                             0
  55  quilm         13 4                                      2414 8989                                 0
  56  quilm         5 3                                       917 889                                   0
  57  quilm         9 4                                       2514 8989                                 0
  58  quilm         15 5                                      13377 88008                               0
  59  quilm         16 5                                      13477 88008                               0
  60  quilm         6 3                                       507 889                                   1
  61  quilm         12 4                                      2614 8989                                 0
  62  quilm         6 3                                       527 889                                   0
