Centaur Zendo round 4 (training)
round_id : d0ddd62a14374cb5be9630a6d3e63c7f
written  : 2026-09-04 18:04:23Z
presented=499  answered=499  correct=0  skipped=0
client answer latency: mean 0.086 ms  median 0.080 ms  max 1.204 ms  (n=499)

 idx  name          clue                                      answer                                    score
------------------------------------------------------------------------------------------------------------
   0  tovel         30/1/Z/4/15                               15                                        0
   1  tovel         31/0/I/2/10                               2                                         0
   2  tovel         30/4/H/5/13                               H13                                       0
   3  tovel         30/3/P/2/26                               61                                        0
   4  tovel         29/0/V/5/10                               2                                         0
   5  tovel         29/1/T/3/16                               2                                         0
   6  tovel         31/1/K/2/14                               Mon                                       0
   7  tovel         30/5/A/5/12                               A                                         0
   8  tovel         31/2/K/4/15                               15                                        0
   9  tovel         30/0/Y/3/17                               3                                         0
  10  tovel         31/2/H/5/14                               H14                                       0
  11  tovel         28/1/B/5/9                                43                                        0
  12  tovel         30/3/Z/5/14                               6                                         0
  13  tovel         31/2/P/2/20                               0                                         0
  14  tovel         30/0/W/2/16                               Tue                                       0
  15  tovel         30/3/Q/2/26                               Q                                         0
  16  tovel         28/4/F/5/6                                6                                         0
  17  tovel         28/5/T/4/17                               4                                         0
  18  tovel         29/2/P/3/14                               P14                                       0
  19  tovel         31/1/E/3/9                                44                                        0
  20  tovel         30/0/F/2/9                                1                                         0
  21  tovel         31/0/Y/3/22                               0                                         0
  22  tovel         31/1/K/5/9                                Wed                                       0
  23  tovel         30/5/Q/4/11                               Q                                         0
  24  tovel         31/1/Y/4/16                               16                                        0
  25  tovel         31/0/B/6/10                               6                                         0
  26  tovel         30/1/X/2/16                               X16                                       0
  27  tovel         31/5/F/4/10                               50                                        0
  28  tovel         28/6/H/3/9                                1                                         0
  29  tovel         30/4/Z/5/13                               2                                         0
  30  tovel         31/4/P/2/25                               Mon                                       0
  31  tovel         30/6/F/5/11                               F                                         0
  32  tovel         29/3/D/6/7                                7                                         0
  33  tovel         28/2/T/6/6                                6                                         0
  34  tovel         30/3/S/4/13                               S13                                       0
  35  tovel         29/3/X/6/6                                44                                        0
  36  tovel         30/5/W/5/5                                4                                         0
  37  tovel         29/0/R/3/17                               2                                         0
  38  tovel         28/5/S/4/5                                Wed                                       0
  39  tovel         30/1/Z/5/9                                Z                                         0
  40  tovel         28/0/F/3/10                               10                                        0
  41  tovel         31/0/N/2/22                               2                                         0
  42  tovel         31/5/W/6/10                               W10                                       0
  43  tovel         30/0/U/3/9                                42                                        0
  44  tovel         29/0/H/6/8                                0                                         0
  45  tovel         31/1/O/2/23                               2                                         0
  46  tovel         31/6/V/4/11                               Wed                                       0
  47  tovel         29/3/I/3/13                               I                                         0
  48  tovel         28/6/V/5/11                               11                                        0
  49  tovel         31/1/F/5/14                               5                                         0
  50  tovel         30/3/D/5/14                               D14                                       0
  51  tovel         30/5/Y/2/17                               54                                        0
  52  tovel         30/5/Z/4/17                               2                                         0
  53  tovel         30/2/Q/4/13                               0                                         0
  54  tovel         30/0/T/5/10                               Wed                                       0
  55  tovel         29/5/E/5/10                               E                                         0
  56  tovel         30/5/A/2/11                               11                                        0
  57  tovel         31/6/H/3/17                               3                                         0
  58  tovel         29/0/W/4/15                               W15                                       0
  59  tovel         31/1/D/6/7                                45                                        0
  60  tovel         31/3/Y/2/19                               4                                         0
  61  tovel         28/2/Q/3/14                               1                                         0
  62  tovel         31/1/R/3/15                               Tue                                       0
  63  tovel         31/1/J/5/8                                J                                         0
  64  tovel         31/0/Y/5/8                                8                                         0
  65  tovel         30/2/J/5/8                                5                                         0
  66  tovel         29/5/U/6/10                               U10                                       0
  67  tovel         28/0/A/4/8                                40                                        0
  68  tovel         30/3/T/5/12                               4                                         0
  69  tovel         28/3/E/6/7                                2                                         0
  70  tovel         29/3/H/5/7                                Wed                                       0
  71  tovel         31/1/S/4/15                               S                                         0
  72  tovel         29/1/K/3/16                               16                                        0
  73  tovel         30/3/V/3/19                               3                                         0
  74  tovel         31/4/T/2/20                               T20                                       0
  75  tovel         31/1/A/5/8                                45                                        0
  76  tovel         29/3/E/6/7                                6                                         0
  77  tovel         30/5/B/2/17                               0                                         0
  78  tovel         31/6/L/6/3                                Tue                                       0
  79  tovel         30/6/F/3/18                               F                                         0
  80  tovel         30/6/T/3/18                               18                                        0
  81  tovel         30/4/F/2/13                               2                                         0
  82  tovel         31/0/F/4/16                               F16                                       0
  83  tovel         28/4/F/3/18                               53                                        0
  84  tovel         29/4/N/6/11                               3                                         0
  85  tovel         31/0/X/5/10                               2                                         0
  86  tovel         29/0/C/5/9                                Tue                                       0
  87  tovel         30/5/C/4/12                               C                                         0
  88  tovel         31/6/X/5/11                               11                                        0
  89  tovel         31/6/G/4/10                               4                                         0
  90  tovel         29/1/Y/6/2                                Y2                                        0
  91  tovel         31/1/K/4/15                               51                                        0
  92  tovel         29/5/I/6/3                                2                                         0
  93  tovel         31/0/A/3/9                                1                                         0
  94  tovel         28/5/Y/3/19                               Wed                                       0
  95  tovel         30/5/M/2/19                               M                                         0
  96  tovel         31/6/S/5/10                               10                                        0
  97  tovel         31/4/D/5/11                               5                                         0
  98  tovel         30/6/N/5/10                               N10                                       0
  99  tovel         31/3/N/3/19                               56                                        0
 100  tovel         30/4/E/2/11                               3                                         0
 101  tovel         31/3/S/4/14                               2                                         0
 102  tovel         30/3/F/5/14                               Wed                                       0
 103  tovel         30/5/U/4/17                               U                                         0
 104  tovel         30/4/X/5/12                               12                                        0
 105  tovel         30/1/D/4/15                               4                                         0
 106  tovel         29/2/S/3/20                               S20                                       0
 107  tovel         31/0/E/5/10                               46                                        0
 108  tovel         30/0/Z/5/3                                2                                         0
 109  tovel         29/6/P/6/4                                2                                         0
 110  tovel         31/4/A/5/13                               Wed                                       0
 111  tovel         29/3/A/6/6                                A                                         0
 112  tovel         30/2/Q/3/14                               14                                        0
 113  tovel         28/1/V/6/7                                6                                         0
 114  tovel         29/1/U/2/21                               U21                                       0
 115  tovel         31/3/S/5/14                               53                                        0
 116  tovel         30/4/J/4/12                               4                                         0
 117  tovel         31/4/Y/4/13                               2                                         0
 118  tovel         28/5/L/6/5                                Wed                                       0
 119  tovel         30/5/H/4/17                               H                                         0
 120  tovel         31/0/D/2/23                               23                                        0
 121  tovel         31/5/K/4/12                               4                                         0
 122  tovel         31/0/A/4/10                               A10                                       0
 123  tovel         30/4/D/4/12                               50                                        0
 124  tovel         31/3/K/4/6                                5                                         0
 125  tovel         29/1/H/2/21                               0                                         0
 126  tovel         29/3/Q/6/6                                Tue                                       0
 127  tovel         30/5/U/5/10                               U                                         0
 128  tovel         29/0/M/5/8                                8                                         0
 129  tovel         30/0/B/6/8                                6                                         0
 130  tovel         30/4/I/5/13                               I13                                       0
 131  tovel         30/2/H/3/15                               50                                        0
 132  tovel         31/6/F/6/4                                3                                         0
 133  tovel         30/4/R/3/12                               1                                         0
 134  tovel         31/1/N/3/21                               Mon                                       0
 135  tovel         30/2/C/2/22                               C                                         0
 136  tovel         31/3/D/6/12                               12                                        0
 137  tovel         28/4/E/2/19                               2                                         0
 138  tovel         29/0/X/2/17                               X17                                       0
 139  tovel         31/3/M/4/19                               57                                        0
 140  tovel         29/0/L/2/22                               0                                         0
 141  tovel         28/0/C/5/9                                1                                         0
 142  tovel         31/0/A/4/9                                Tue                                       0
 143  tovel         31/6/U/4/3                                U                                         0
 144  tovel         30/2/A/4/15                               15                                        0
 145  tovel         30/6/R/2/11                               2                                         0
 146  tovel         28/5/N/5/11                               N11                                       0
 147  tovel         31/5/Q/3/18                               57                                        0
 148  tovel         31/1/P/4/14                               6                                         0
 149  tovel         30/2/M/2/22                               2                                         0
 150  tovel         28/4/S/6/6                                Wed                                       0
 151  tovel         30/2/A/4/15                               A                                         0
 152  tovel         30/0/L/5/8                                8                                         0
 153  tovel         30/5/B/3/19                               3                                         0
 154  tovel         31/4/R/4/13                               R13                                       0
 155  tovel         29/6/F/6/9                                50                                        0
 156  tovel         29/5/D/6/4                                3                                         0
 157  tovel         31/2/M/3/8                                2                                         0
 158  tovel         28/2/G/6/6                                Mon                                       0
 159  tovel         30/5/A/3/17                               A                                         0
 160  tovel         29/1/Z/6/7                                7                                         0
 161  tovel         31/0/T/4/10                               4                                         0
 162  tovel         28/1/E/4/9                                E9                                        0
 163  tovel         31/5/T/3/12                               51                                        0
 164  tovel         31/1/S/6/9                                1                                         0
 165  tovel         30/1/T/5/14                               0                                         0
 166  tovel         28/3/A/2/20                               Tue                                       0
 167  tovel         28/5/J/5/10                               J                                         0
 168  tovel         31/1/N/4/16                               16                                        0
 169  tovel         28/1/O/6/7                                6                                         0
 170  tovel         29/5/N/6/5                                N5                                        0
 171  tovel         28/4/U/3/13                               48                                        0
 172  tovel         28/2/K/4/13                               5                                         0
 173  tovel         29/0/Y/4/10                               2                                         0
 174  tovel         28/3/R/6/7                                Wed                                       0
 175  tovel         30/6/Q/6/9                                Q                                         0
 176  tovel         30/4/I/3/13                               13                                        0
 177  tovel         29/0/A/6/8                                6                                         0
 178  tovel         30/4/Q/2/20                               Q20                                       0
 179  tovel         29/0/Q/3/2                                34                                        0
 180  tovel         29/2/F/2/7                                6                                         0
 181  tovel         29/4/D/5/13                               2                                         0
 182  tovel         31/5/A/6/10                               Mon                                       0
 183  tovel         30/6/N/2/18                               N                                         0
