Centaur Zendo round 1 (training)
round_id : 840aba60b7d3473f992f0d2296d382ed
written  : 2026-09-04 22:32:23Z
presented=591  answered=0  correct=0  skipped=592
client answer latency: mean 0.083 ms  median 0.077 ms  max 1.089 ms  (n=592)

 idx  name          clue                                      answer                                    score
------------------------------------------------------------------------------------------------------------
   0  velk          MVHOA|3                                   None                                      0
   1  orlan         #x##..\n......\no#x.o.\no.###o\n.#..o#    None                                      0
   2  kelmar        ____*__*______Y__*__Y____Y__Y___*__*___…  None                                      0
   3  kelmar        ___Y__Y__*___*__*____Y_____Y__*____*__*…  None                                      0
   4  velk          PJDCLO|5                                  None                                      0
   5  murn          ...o#..#o#.o....|13                       None                                      0
   6  basten        ...2.....3......1...3.......3....../4     None                                      0
   7  tovel         31/5/Y/5/12                               None                                      0
   8  basten        ....3.....3....2.......2...../2           None                                      0
   9  basten        ...3......3......1....3........./6        None                                      0
  10  velk          DRTSJW|3                                  None                                      0
  11  velk          VTQZ|3                                    None                                      0
  12  LegoZendo2    TU12                                      None                                      0
  13  kelmar        ____Y___*__*______*___Y____Y____Y___*__…  None                                      0
  14  LegoZendo2    KD1                                       None                                      0
  15  velk          BYNL|4                                    None                                      0
  16  kelmar        __Y___Y____Y___*__*___*__*__*________Y_…  None                                      0
  17  orlan         #xo#o\nox.o.\n.#...\n.#...\n..##.\n.....  None                                      0
  18  basten        ....3......3...3....3.....2....../7       None                                      0
  19  basten        ...3...2......3.....3....3...2...../5     None                                      0
  20  velk          ZVKFQ|3                                   None                                      0
  21  LegoZendo2    JC3                                       None                                      0
  22  murn          oo.o##.#...#.|9                           None                                      0
  23  kelmar        __*___Y__Y________*______*____*__Y___*_…  None                                      0
  24  LegoZendo2    ZP6                                       None                                      0
  25  kelmar        ___*__*_____Y__Y____*___*__Y____*___*__…  None                                      0
  26  murn          oo.o.o.o..o#|9                            None                                      0
  27  murn          oo..##..oo.|12                            None                                      0
  28  orlan         x..#..\n.#....\n..x.#o\n.x.#o#\n##.o#x    None                                      0
  29  velk          MEGXPN|4                                  None                                      0
  30  velk          KFHG|3                                    None                                      0
  31  LegoZendo2    HW0                                       None                                      0
  32  velk          YTMA|5                                    None                                      0
  33  kelmar        ___*___Y__Y__*___Y___*___Y__*_____*__Y_…  None                                      0
  34  orlan         .#.x.x\n.#...o\n.....#\n#xo#..\n......\…  None                                      0
  35  velk          OCBJ|2                                    None                                      0
  36  kelmar        __Y___*__Y__*_____Y___*___*___*____Y___…  None                                      0
