Centaur Zendo round 2 (training)
round_id : 5a05ad48600148089772c203c477968f
written  : 2026-09-04 13:34:30Z
presented=416  answered=416  correct=5  skipped=0
client answer latency: mean 0.183 ms  median 0.174 ms  max 1.235 ms  (n=417)

 idx  name          clue                                      answer                                    score
------------------------------------------------------------------------------------------------------------
   0  fennick       WV..WH..B.WHP.VP.P.VU..PVH.BP.U.BH.H.V.…  ...........H...........P.H.B.....H...V.…  0
   1  fennick       PC.V..C..SCJ.PC.PS.P.PPV.RR.RJ..J.CJC.S…  ......C..S....C........V....R.....C....…  0
   2  fennick       RB.ML.SSB.BS..S.MM..M.LS..RS.R.A.BLM.AS…  ...M..................L........A..L....…  0
   3  fennick       HH.F.P.CHF.C.CP.UG.CPP.GH.HP.UF.U.C..U.…  .........F.............................…  0
   4  fennick       WAE.EU..W.BW..KW.KA.U..EAA.ABE.UEU.E.BK…  ........W..W..K.....U....A...E.........…  0
   5  fennick       FWW.FLJ.L.C.F.FJ..FU.CF.WWW.U.J.W.FW..U…  .......................................…  0
   6  fennick       FE.T..RFF..CR.R.F.RT.EC.FA.TT..ARR.AT.C…  ...T..RF...................T...........…  0
   7  fennick       GV..F..A.V.P.VP.PG..PF.VV.GF..G.AP.AGW.…  .............V.........................…  0
   8  fennick       FR.E.MR.H..HF.F..LH.LM.RF.ML.MEF..MH.L.…  ...E...................R......EF..M....…  0
   9  fennick       TM.UNN.NM..TN.C.PM.M.TC.U.CPM.UU.CMC..P…  .....................T.....P...........…  0
  10  fennick       DHH.SM.WM.WD.N.S.WH.DM.WH.W.M..MDW..NS.…  .......W...............W....M..M.W.....…  0
  11  fennick       TTG..TK..G.K.KCK.T.LK.TC.L..C.GL.LLC.G.…  .TG......G.............................…  0
  12  fennick       FKK..HV.KG..K.FG.B.HGG.GK.G.VH.FV..FGV.…  ....................G.....G....F....G..…  0
  13  fennick       NJW.CU.CK..UK.NCN.WN.JUK.UN.K.KJ.J.CN..…  ...................................C...…  0
  14  fennick       EM.HMK.MK.AU.HME.M.KM.H.KE..UKA.K.HA..K…  .M.H.K........ME.M..M...K....K.........…  0
  15  fennick       GC..UT.TCD..G.ET.UT..G.T..C.GG..ED.D..U…  ................................E......…  0
  16  fennick       WHU.C.WJW.MH..JC.J.JC.MC.UC..M.U.UH.HCM…  ....C............J.J.....U...........C.…  0
  17  fennick       DM..FG.HH..G.GM.DA.AA.F.H..GGD.A.A.AD.M…  ...........G..........................M…  0
  18  fennick       TT..PB.B.A.P.PPT.P.AP.BPM..A.PM.BA.TM.H…  .T............................M.......H…  0
  19  fennick       AEE..U.UM.DU.NA.NM.E.M.D.EU..AU.DA.D..N…  .........................E.............…  0
  20  fennick       PRT..F.FS.S.RT.SP..NF.ST.NR.N..RFF.T..F…  ..T....F.....T........S...R....R.......…  0
  21  fennick       GK..GD..D.UU.K.WD.KUF..KK.DK.W.U.FW.WF.…  ...............................U.......…  0
  22  fennick       UCF..SLU.CC..UCL..GF.C.FSU.UF.CUS.U.CG.…  .....S....C.......GF.......U...........…  0
  23  fennick       BWW.B.CG.R..W.WW.J.G.JC.RR.JRB.RR.J..GC…  ............................R...R.....C…  1
  24  fennick       GU.GG.UA.BU.U.GT.PT.PP..T.B.G.AB.PA.AU.…  ....G....B........T....................…  0
  25  fennick       AR..NA.ANR.A.B.EBA..R.R.N.EVV..E.RA.B.V…  .........R.A.B.............V...E.......…  0
  26  fennick       FB.BA.AN.UAN..BBR.R.BRR.NF.NF.RA.UU.B.A…  ...BA....U.....BR.......N...........B.A…  0
  27  fennick       LNL..E.EPC..PP.PE.LLP.L..EE.C..NL.CH.CN…  L......................................…  0
  28  fennick       GF.AS.SS.GFA.G..A.FA.SG..SG.GRA.F.PAR.P…  GF.......G.A.G.....A................R..…  0
  29  fennick       VM.AT..T..AK.K.ET.VT.A..KKV.EAE.ME..MV.…  ................T..T............M......…  0
  30  fennick       NN.BFB..N..SH.BG.H.S..B.GBN.BS.HFG.SN.F…  N.............BG...............HF...N..…  0
  31  fennick       UEK..JE..PPP..T.E.JUU.KU.EKJ..K.TT..UU.…  ..........................K..........U.…  0
  32  fennick       HM.UUH..MN.M.LH.LNU.HH..BHM.B.LM.HU.U.N…  H...U....N.......N...H...H.............…  0
  33  fennick       FLB.WG..M.FG.MML.WF.B..F.L.FB..ML.FWF..…  ..B.....M...........B.......B..........…  0
  34  fennick       FML.MFM.VG.L.ML..F.JLM.LL.FL.GG.JF.JF.M…  FML.MF..VG.L..L..F...M..L..L..G........…  0
  35  fennick       PPS..G.WG.TS.WWT.PW.WG.PWS.GSG..T..P.TT…  ........G...........W...W..G...........…  0
  36  fennick       UU.KU.GB.KJK..K..J.G.JGB.AU..B.GB.A.AJ.…  UU.......K....K...................A....…  0
  37  fennick       CD..PE.UC.UD.CJ.EC.E.UE.PC.J.ED.D.P.UJ.…  CD........U...J....E...................…  0
  38  fennick       FT.W.FJB..L..WTJ.LL.T.TLW.WW.BW.LB.TF..…  F....FJ...............TL...W....L...F..…  0
  39  fennick       CE.EAC.KC.CC..HA.MA.H.M.A.AA..EH.HA.E.C…  ..............................E........…  0
  40  fennick       JH.MVD.J..HVV..MJV.MV.M.D.CJD..H.J.HC.V…  .H.M.......V...MJV.M.......J...........…  0
  41  fennick       PDU.UK.DH.KP.DP.HKP.D.H.P.PH.R..HK.U.RR…  ..U.......K.......P.....P........K.....…  0
  42  fennick       NNN.TG.P..VP.VP.P.G.VA.A..NG.PN.VA..G..…  ................P..........G..N..A.....…  1
  43  fennick       BV.V.KH.KB.RRW.HB..WKB.R.BK.K.HH..W..KV…  .............W.H...W........K..........…  0
  44  fennick       EB.V.BBE.D.B.NMM.VB.E..DE.EE..VV.M.ND.D…  .......E.......M.V.............V.M.....…  0
  45  fennick       NL.L.ML.NK.MLD.ENN..EK.KK.DE.DN.N.ND.EN…  N..L.M..N..M.D.ENN..E.....DE.DN.N.ND.EN…  0
  46  fennick       HHE.HJU.BU.B.U.H.J.EE.JJ.H..BBH.HU.BHU.…  H.E..J...U...U.H...E.....H...B..HU...U.…  0
  47  fennick       HG.HB.EJ.GG..SJ..B.ES.SJJ..J..SH.JBB..G…  ..........G...........S................…  0
  48  fennick       KK.UT.V..UK.K.NU.FU.NVF.TV.TT..FKF.VKK.…  K.........K.K.N.............T...KF..KK.…  0
  49  fennick       VW.SW..R.VN.JW.NN..W.JJ.J.N..JNR.RJN.NS…  V..S...............W..........N...J..N.…  0
  50  fennick       KWW.KLL..L.LA.H.HA.AH.A..S.WK.WH.W..W.L…  K........L.L..H..A.............H....W..…  0
  51  fennick       EPW.HE..PS.H.PPA..HS.P..WE..SH.W.SA.WS.…  .......................................…  0
  52  fennick       RW..W.CR.JBJ..CR.PJ.PB.PJJ.PB..B.BR.CR.…  ....W....JB...C..P.............B....C..…  0
  53  fennick       MRR.BRP..P.RR..L.SSS..BR.S.SML.LB.BM.PB…  M.....P..P.............................…  0
  54  fennick       AW.AV..W.VEW.F.SS..SVF.FAV.WA..E.SE.A.S…  A....................F.F.......E.......…  0
  55  fennick       KHK..U.D.JK.UU.HL.JU..J..H.UUK.DH.U.LK.…  K....................................K.…  0
  56  fennick       RM.RF.PK.L.K.RMF.F.P.FP..R.PL.M.LL.PP.M…  ....F.P....K..M....P.....R......L......…  0
  57  fennick       WUT..T.BV.WUS.WU.BS.W.TU.WV..SSB.VT.U.V…  ..T............U.......................…  0
  58  fennick       MCN.NM.N.WF..C.LL..F.W..NFW.L.N.CNW.L.N…  ..N....N.WF..C...........FW.L..........…  0
  59  fennick       TS.S..P.HJ.T.PH.BP..H..BT.BS.BPJ.J.SHT.…  ........H...........H..................…  0
  60  fennick       NW..NWD..LU.NW.SDW.DN.D.L.N..S.DU.NL.DS…  N.........U..W..DW.D...................…  0
  61  fennick       LL.MWE.WN..B.NN.N.LM..EL.BB.E..WB..LWN.…  .L..............N......................…  0
  62  fennick       EF.FD.GUE.F..D.FB.E.EU.UED.EB.D.EU.GEF.…  ....D...E.F.....B...E.......B....U...F.…  0
  63  fennick       KCF.F.K.HHH..V.VF..CK.KR.CR..H.C..KR.FH…  ....F................................F.…  0
  64  fennick       JBC.EUB.E..JB..CE..EE.U.C.TCE.B..J.TB.B…  ............B..C...E....C...E......T..B…  0
  65  fennick       SP..WU.HS.H.U..UB..HP.BB.BS..BPS.PH.P.P…  .......H....U..........................…  0
  66  fennick       BH..KK..H.RB..RK.WW.K.R.W..WB.KC.HK.KH.…  ............................B.K........…  0
  67  fennick       EF.W.EFW.J..JM.JJW.PF.JF.PFE..JEW.EJ.PF…  ...W...........J...P..J.........W......…  0
  68  fennick       CV.G..BK.CM.V.M.M.KC..MC.G.C.MBG..VGG.V…  C........C....M.......M..G.....G...GG.V…  0
  69  fennick       TB..JU..T.UJ.J.B.TBB.U.AUT.PUB.A.PU.TB.…  .......................................…  0
  70  fennick       CH..A.C.UC.B.BU..AU.H.HAA.BA.AH.EH.U..E…  .H....C.U..B.BU.....H.H...B..A..EH.U...…  0
  71  fennick       PW.APT.PH.H.HP.SA..TH.A..S.T.AAP.A.WW.W…  P...........H.......H.A..S....A........…  0
  72  fennick       PM.BL..MG..B.BMG.L.BDB..G.PM.MD.D.LLD.L…  .M...........B.......B..G.P..MD...L....…  0
  73  fennick       FT..EWH.T..FE.EET.E.H..WEF..F.WM.TFF.TE…  ...........F................F..M.TFF...…  0
  74  fennick       BB..E.BE.AV.BAN.N..VN.PPP.B..P.V.VVB.AP…  BB....BE.A..B...N......P..B...........P…  0
  75  fennick       LE.GL.CG.LG.U.BC.L.E.CC..G..B.LE.LU.CE.…  .E................................U....…  0
  76  fennick       JNL..D.L.NF.LD..D.FJS.LJ.F.LJF.DJN.J.JJ…  J...........LD..D..JS......L.F.....J.J.…  0
  77  fennick       HT.T..C.MC.MC.TV..MH..UV.TCU..V.HU.HT.C…  ...T.....................T.............…  0
  78  fennick       VRB.BJ.JJ.BBE.B..BR.E.J..R.V.VH..RJ.HH.…  .................B..E.J....V...........…  0
  79  fennick       CN.FFC.ER..C.SS.FFN.N.NS.FS..CR.ESE..R.…  ...F............................E......…  0
  80  fennick       JM.HM.HR.HC.R.RJ..MJ.MC..RH.M..HJM.RC.N…  ..............R..................M.R...…  0
  81  fennick       SK.HS.S.A.C.A.K..CKA.G..SG.KHS.H.K.HG.G…  ......................................G…  0
